OrganizationID,OrganizationName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationType,HUC8,Latitude,Longitude,VerticalMe,OBJECTID,SGEOID,WBID,AUID,Cat,PortionDes,distance,SegmentID
NARS,EPA National Aquatic Resource Survey Data,NARS-WCOP04-R011,ROAN CREEK,River/Stream,14010005,39.5,-108.54,1989,25903,33889,COLCLC14a,COLCLC14a_A,1,"Mainstem of Roan Creek including all wetlands and tributaries, from its source to a point immediately above the confluence with Clear Creek, except for the specific listing in segment 14b. Clear Creek, including all tributaries and wetlands, from the sou",862.4180434,COLCLC14a_A
NARS,EPA National Aquatic Resource Survey Data,NARS-WCOP99-0595,EAST RIFLE CREEK,River/Stream,14010005,39.64,-107.71,1858,28392,36967,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,198.3439525,COLCLC10_A
USGS-CO,USGS Colorado Water Science Center,USGS-09095300,"DRY FORK AT UPPER STATION, NEAR DE BEQUE CO.",Stream,14010005,39.3747007,-108.3178636,5385,24625,32250,COLCLC14c,COLCLC14c_B,5,"North, South and mainstem of Dry Fork including tributaries",11.04489937,COLCLC14c_B
USGS-CO,USGS Colorado Water Science Center,USGS-09095500,"COLORADO RIVER NEAR CAMEO, CO.",Stream,14010005,39.2391463,-108.2661946,4813.73,23156,30314,COLCLC02a,COLCLC02a_A,3b,Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.,41.88957875,COLCLC02a_A
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALA_3P_HNGLK01,Hanging Lake,Lake,14010001,39.60139444,-107.191725,,,,COUCUC04,COUCUC04_A,1,"All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",,COUCUC04_A
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALA_3P_SPOUT01,Spouting Rock,Spring,14010001,39.60165833,-107.1921028,,,,COUCUC04,COUCUC04_A,1,"All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",,COUCUC04_A
21COL001,Colorado Dept. of Public Health & Environment,21COL001-12111,GRIZZLY CK. @ MOUTH,River/Stream,14010001,39.5611667,-107.2498333,6002,,,COUCUC04,COUCUC04_A,1,"All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",,COUCUC04_A
21COL001,Colorado Dept. of Public Health & Environment,21COL001-12100,COLORADO R. U/S ROARING FORK R.,River/Stream,14010001,39.5491667,-107.3287833,5712,,,COUCUCO3,COUCUC03_E,5,Colorado River from Derby Creek to the confluence with the Roaring Fork River,,COUCUC03_E
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-MEAS-CO003,COLO RVR ABV CONF W ROARING FORK,River/Stream,14010001,39.54917,-107.329957,,,,COUCUCO3,COUCUC03_E,5,Colorado River from Derby Creek to the confluence with the Roaring Fork River,,COUCUC03_E
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-46,Colorado - Ped Br,River/Stream,14010001,39.54815535,-107.3243404,5720,,,COUCUCO3,COUCUC03_E,5,Colorado River from Derby Creek to the confluence with the Roaring Fork River,,COUCUC03_E
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-331,Grizzly Cr - Abv Conf Colorado,River/Stream,14010001,39.5603,-107.2513,5828,,,COUCUC04,COUCUC04_A,1,"All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",,COUCUC04_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-731,No Name Cr - 1/4 mi up from Hwy,River/Stream,14010001,39.5817,-107.2888,6557,,,COUCUC04,COUCUC04_A,1,"All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",,COUCUC04_A
NARS,EPA National Aquatic Resource Survey Data,NARS-WCOP99-0649,NO NAME CREEK,River/Stream,14010001,39.58,-107.28,1986,,,COUCUC04,COUCUC04_A,1,"All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",,COUCUC04_A
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-WCOP99-0649,NO NAME CREEK,River/Stream,14010001,39.58166,-107.28809,1986,,,COUCUC04,COUCUC04_A,1,"All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",,COUCUC04_A
USGS-CO,USGS Colorado Water Science Center,USGS-09071750,"COLORADO RIVER ABOVE GLENWOOD SPRINGS, CO",Stream,14010001,39.5588711,-107.2908874,5760,,,COUCUCO3,COUCUC03_E,5,Colorado River from Derby Creek to the confluence with the Roaring Fork River,,COUCUC03_E
