"MonitoringLocationID","OrganizationID","OrganizationName","MonitoringLocationName","MonitoringLocationType","HUC8","Latitude","Longitude","VerticalMe","OBJECTID","SGEOID","WBID","AUID","Cat","PortionDes","distance","SegmentID","n","org","start","end","paramCount","paramNames"
"21COL001_WQX-TMDL-MC15","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","COLORADO RIVER @ DEBEQUE","River/Stream",14010005,39.3318,-108.20916,NA,24159,31626,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",83.07522191,"COLCLC02a_A",156,"21COL001_WQX",2014,2018,32,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Beryllium;  Cadmium;  Calcium;  Chromium;  Copper;  Dissolved oxygen (DO);  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Lead;  Magnesium;  Manganese;  Molybdenum;  Nickel;  Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3);  pH;  Phosphate-phosphorus;  Potassium;  Selenium;  Silver;  Sodium;  Specific conductance;  Sulfate;  Temperature, water;  Total Phosphorus, mixed forms;  Uranium-238;  Zinc;  "
"21COL001_WQX-TMDL-MC16","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","COLORADO RIVER @  MIDLAND AND DEVEROUX","River/Stream",14010005,39.55948,-107.36019,NA,26810,34928,"COLCLC01","COLCLC01_B","5","Colorado River from Roaring Fork to Paradise Creek",24.2271602,"COLCLC01_B",156,"21COL001_WQX",2014,2018,32,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Beryllium;  Cadmium;  Calcium;  Chromium;  Copper;  Dissolved oxygen (DO);  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Lead;  Magnesium;  Manganese;  Molybdenum;  Nickel;  Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3);  pH;  Phosphate-phosphorus;  Potassium;  Selenium;  Silver;  Sodium;  Specific conductance;  Sulfate;  Temperature, water;  Total Phosphorus, mixed forms;  Uranium-238;  Zinc;  "
"BERRY-CDG-1","BERRY","Berry Petroleum Company","Circle Dot Gulch above Garden Gulch Road","River/Stream",14010005,39.55953,-108.1725,NA,27067,35220,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",4.424969323,"COLCLC11g_A",9,"BERRY",2009,2010,5,"Dissolved oxygen (DO);  pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-CDG-1A","BERRY","Berry Petroleum Company","Circle Dot Gulch below Garden Gulch Road","River/Stream",14010005,39.56222,-108.1697,NA,27067,35220,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",14.27963193,"COLCLC11g_A",16,"BERRY",2010,2012,4,"pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-CDG-2","BERRY","Berry Petroleum Company","Circle Dot Gulch above Latham Property","River/Stream",14010005,39.55294,-108.1885,NA,27067,35220,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",6.803504814,"COLCLC11g_A",9,"BERRY",2009,2010,5,"Dissolved oxygen (DO);  pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-CG-1","BERRY","Berry Petroleum Company","Corral Gulch above Garden Gulch","River/Stream",14010005,39.5306,-108.1779,NA,26393,34460,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",0.194854411,"COLCLC11g_A",16,"BERRY",2010,2012,4,"pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-CGWT-1","BERRY","Berry Petroleum Company","Northwestern tributary to Corral Gulch","River/Stream",14010005,39.53794,-108.192,NA,26393,34460,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",367.0091387,"COLCLC11g_A",8,"BERRY",2009,2010,5,"Dissolved oxygen (DO);  pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-DG-1","BERRY","Berry Petroleum Company","Deep Gulch","River/Stream",14010005,39.5701,-108.0585,NA,27157,35332,"COLCLC11e","COLCLC11e_A","3a","That portion of the mainstem of the East Fork of Parachute Creek, including all tributaries and wetlands, within Sections 27, 28, and 29, T5S, R95W.",5.990793223,"COLCLC11e_A",14,"BERRY",2010,2011,4,"pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-FG-1","BERRY","Berry Petroleum Company","Forked Gulch above East Fork Parachute Creek","River/Stream",14010005,39.58764,-108.0587,NA,27279,35475,"COLCLC11e","COLCLC11e_A","3a","That portion of the mainstem of the East Fork of Parachute Creek, including all tributaries and wetlands, within Sections 27, 28, and 29, T5S, R95W.",22.40086615,"COLCLC11e_A",9,"BERRY",2007,2010,6,"Dissolved oxygen (DO);  Flow;  pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-GG-1","BERRY","Berry Petroleum Company","Granlee Gulch above waterfall","River/Stream",14010005,39.55352,-108.0932,NA,26703,34810,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",5.110371421,"COLCLC11g_A",17,"BERRY",2010,2012,4,"pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-HG-1","BERRY","Berry Petroleum Company","Helm Gulch mainstem","River/Stream",14010005,39.53813,-108.0966,NA,26661,34761,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",27.0081524,"COLCLC11g_A",9,"BERRY",2010,2011,4,"pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-HG-W1","BERRY","Berry Petroleum Company","Helm Gulch north tributary","River/Stream",14010005,39.53766,-108.0924,NA,26661,34761,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",174.1724715,"COLCLC11g_A",6,"BERRY",2008,2008,6,"Dissolved oxygen (DO);  Flow;  pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-HLG-1","BERRY","Berry Petroleum Company","House Log Gulch above Garden Gulch Road","River/Stream",14010005,39.56375,-108.1872,NA,27079,35237,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",1.160978694,"COLCLC11g_A",9,"BERRY",2009,2010,5,"Dissolved oxygen (DO);  pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-HLG-1A","BERRY","Berry Petroleum Company","House Log Gulch below Garden Gulch Road","River/Stream",14010005,39.57,-108.178,NA,27079,35237,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",27.00779023,"COLCLC11g_A",16,"BERRY",2010,2012,4,"pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-LC-1","BERRY","Berry Petroleum Company","Little Creek mainstem","River/Stream",14010005,39.58027,-108.1886,NA,27153,35328,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",9.674278216,"COLCLC11g_A",16,"BERRY",2010,2012,4,"pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-NTLC-1","BERRY","Berry Petroleum Company","Northwest tributary of Little Creek","River/Stream",14010005,39.58111,-108.1888,NA,27154,35329,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",9.864981814,"COLCLC11g_A",16,"BERRY",2010,2012,4,"pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"BERRY-SKG-1","BERRY","Berry Petroleum Company","Sheep Kill Gulch","River/Stream",14010005,39.5575,-108.1605,NA,27222,35405,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",23.50843109,"COLCLC11g_A",7,"BERRY",2010,2010,4,"pH;  Specific conductance;  Temperature, water;  Turbidity;  "
"CORIVWCH_WQX-199","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Rifle Cr - Rifle Ranch Down","River/Stream",14010005,39.5873,-107.7638,5591,27360,35575,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",12.25612314,"COLCLC10_A",32,"CORIVWCH_WQX",2018,2018,19,"Alkalinity, total;  Aluminum;  Arsenic;  Cadmium;  Calcium;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Iron;  Lead;  Magnesium;  Manganese;  pH;  Potassium;  Selenium;  Sodium;  Temperature, sample;  Zinc;  "
"CORIVWCH_WQX-202","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Mitchell Cr - Gregory Park","River/Stream",14010005,39.5632,-107.3675,5800,27043,35191,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",1.695119042,"COLCLC07a_A",972,"CORIVWCH_WQX",2000,2018,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-212","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Rifle Cr - Rifle Ranch Up","River/Stream",14010005,39.5927,-107.7656,5631,27360,35575,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",7.222706619,"COLCLC10_A",32,"CORIVWCH_WQX",2018,2018,19,"Alkalinity, total;  Aluminum;  Arsenic;  Cadmium;  Calcium;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Iron;  Lead;  Magnesium;  Manganese;  pH;  Potassium;  Selenium;  Sodium;  Temperature, sample;  Zinc;  "
"CORIVWCH_WQX-3064","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","E M Fk Parachute - Blw Falls 0.25 Miles","River/Stream",14010005,39.617019,-108.063883,6549,27770,36117,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",1.511400467,"COLCLC08_A",174,"CORIVWCH_WQX",2011,2015,25,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-3065","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","E M Fk Parachute - Abv Bear Cabin G","River/Stream",14010005,39.615696,-108.074738,6343,27770,36117,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",0.918203894,"COLCLC08_A",174,"CORIVWCH_WQX",2011,2015,25,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-3066","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","E M Fk Parachute - Blw Bear Cabin G 0.25 Mi","River/Stream",14010005,39.613339,-108.083124,6230,27770,36117,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",1.120207886,"COLCLC08_A",99,"CORIVWCH_WQX",2011,2015,23,"Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-3067","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","E M Fk Parachute - Blw Bear Cabin G 0.5 Mi","River/Stream",14010005,39.611884,-108.087717,6203,27770,36117,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",0.414292051,"COLCLC08_A",36,"CORIVWCH_WQX",2011,2011,23,"Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-3068","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","E M Fk Parachute  - Abv Conf M Fk Parachute","River/Stream",14010005,39.608965,-108.094505,6106,27770,36117,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",0.315549471,"COLCLC08_A",36,"CORIVWCH_WQX",2011,2011,23,"Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-315","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Butler Cr - Blw Butler Cr Rd","River/Stream",14010005,39.77,-107.75857,8700,30040,39050,"COLCLC09a","COLCLC09a_A","1","Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",2.953312553,"COLCLC09a_A",7,"CORIVWCH_WQX",2018,2018,7,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  pH;  Temperature, sample;  "
"CORIVWCH_WQX-3200","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","S Canyon Cr - S Canyon","River/Stream",14010005,39.56158251,-107.4077525,5720,26825,65278,"COLCLC04c","COLCLC04c_A","5","South Canyon Creek from South Canyon Hot Springs to Colorado River",0.181793513,"COLCLC04c_A",344,"CORIVWCH_WQX",2007,2018,25,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Arsenic;  Cadmium;  Calcium;  Chloride;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  Selenium;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
"CORIVWCH_WQX-331","CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","Grizzly Cr - Abv Conf Colorado","River/Stream",14010001,39.5603,-107.2513,5828,NA,NA,"COUCUC04","COUCUC04_A","1","All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",NA,"COUCUC04_A",193,"CORIVWCH_WQX",2013,2013,59,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia;  Arsenic;  Bank erosion stability (choice list);  Bank vegetative stability (choice list);  Cadmium;  Calcium;  Chloride;  Copper;  Count;  Cross-section Depth;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Fast Riffle;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kick Depth;  Kick Time;  Lead;  Magnesium;  Manganese;  pH;  Phosphorus;  Potassium;  RBP2, Aquatic Vegetation, Dominant Type & Species (choice list);  RBP2, Habitat type, gravel-cobble (%);  RBP2, Habitat type, pools (%);  RBP2, Habitat type, riffle (%);  RBP2, Habitat type, run (%);  RBP2, Habitat type, sand (%);  RBP2, Habitat type, snags (%);  RBP2, Habitat type, vegetated banks (%);  RBP2, Instream Features, Canopy Cover (choice list);  RBP2, Instream Features, Channelized (Y/N) (choice list);  RBP2, Instream features, est. stream depth;  RBP2, Instream features, est. stream width;  RBP2, Instream features, high water mark;  RBP2, Riparian Vegetation, Dominant Species Present (choice list);  RBP2, Substrate, inorganic, bedrock;  RBP2, Substrate, Inorganic, boulder, >256 mm;  RBP2, Substrate, inorganic, cobble, 64-256 mm;  RBP2, Substrate, inorganic, gravel, 2-64 mm;  RBP2, Substrate, inorganic, sand, 0.06-2.0 mm;  RBP2, Watershed, Local Erosion (choice list);  RBP2, Watershed, Predominant Surrounding Landuse (choice list);  Riparian Width LDB;  Riparian Width RDB;  Rocky Substrate (Choice List);  Sandy Substrate (Choice List);  Selenium;  Slow Riffle;  Sodium;  Sulfate;  Temperature, sample;  Total suspended solids;  Zinc;  "
